No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP,PRES,DEWP,RAIN,wd,WSPM,station,SVM_Predict
33437,2016,12,23,4,12.0,12.0,5.0,47.0,600.0,23.0,-4.1,1023.6,-14.0,0.0,ENE,1.0,Wanliu,16.841101286429833
33438,2016,12,23,5,14.0,14.0,5.0,43.0,600.0,27.0,-4.5,1023.8,-14.4,0.0,NE,1.1,Wanliu,17.70248610885733
33439,2016,12,23,6,13.0,13.0,4.0,46.0,600.0,25.0,-4.7,1024.1,-14.1,0.0,NE,1.1,Wanliu,17.579650757145103
33440,2016,12,23,7,12.0,12.0,5.0,47.0,600.0,24.0,-5.2,1024.8,-14.5,0.0,NE,1.2,Wanliu,16.841101286429833
33441,2016,12,23,8,14.0,16.0,5.0,59.0,700.0,14.0,-4.6,1025.9,-15.0,0.0,NE,1.7,Wanliu,20.54745968457508
33442,2016,12,23,9,19.0,19.0,6.0,59.0,800.0,16.0,-3.6,1026.6,-15.0,0.0,NE,2.1,Wanliu,23.17166777618243
33443,2016,12,23,10,14.0,14.0,8.0,43.0,700.0,32.0,-1.5,1026.9,-15.0,0.0,NNE,2.4,Wanliu,18.590264195217927
33444,2016,12,23,11,22.0,22.0,8.0,41.0,800.0,36.0,-0.2,1026.4,-14.2,0.0,NE,1.5,Wanliu,24.37809362283224
33445,2016,12,23,12,22.0,22.0,8.0,38.0,700.0,42.0,0.7,1025.5,-14.1,0.0,NE,1.5,Wanliu,22.768836019731978
33446,2016,12,23,13,18.0,18.0,8.0,35.0,600.0,46.0,2.1,1024.3,-13.7,0.0,NNE,1.5,Wanliu,18.968460447400346
33447,2016,12,23,14,22.0,22.0,8.0,40.0,600.0,43.0,4.2,1023.8,-12.7,0.0,WSW,1.3,Wanliu,20.671867478284113
33448,2016,12,23,15,24.0,24.0,8.0,46.0,600.0,39.0,4.9,1023.7,-12.6,0.0,S,1.1,Wanliu,21.378708221635776
33449,2016,12,23,16,20.0,51.0,9.0,68.0,800.0,20.0,2.9,1023.9,-12.6,0.0,SW,3.2,Wanliu,37.95576009377396
33450,2016,12,23,17,32.0,52.0,12.0,78.0,1000.0,10.0,1.1,1024.0,-12.0,0.0,SW,2.2,Wanliu,41.52102592493534
33451,2016,12,23,18,66.0,85.0,13.0,90.0,1500.0,5.0,-0.8,1024.2,-11.6,0.0,WSW,1.1,Wanliu,69.23139168682427
33452,2016,12,23,19,75.0,92.0,15.0,91.0,1600.0,4.0,-2.6,1024.4,-10.2,0.0,WSW,1.4,Wanliu,74.56861226285204
33453,2016,12,23,20,80.0,97.0,16.0,93.0,1700.0,4.0,-3.3,1024.6,-10.0,0.0,W,0.6,Wanliu,78.6552590687717
33454,2016,12,23,21,81.0,91.0,14.0,89.0,1500.0,4.0,-3.9,1025.0,-9.7,0.0,SW,0.8,Wanliu,73.30637068445748
33455,2016,12,23,22,82.0,84.0,21.0,87.0,1400.0,4.0,-3.7,1025.3,-8.9,0.0,WSW,0.9,Wanliu,64.80110182156247
33456,2016,12,23,23,81.0,93.0,23.0,86.0,1500.0,4.0,-1.9,1026.0,-9.5,0.0,SW,1.5,Wanliu,72.406693409268
33457,2016,12,24,0,81.0,87.0,29.0,83.0,1500.0,4.0,-0.8,1025.5,-9.9,0.0,SSW,1.5,Wanliu,68.29967659165703
33458,2016,12,24,1,81.0,81.0,29.0,82.0,1500.0,4.0,-2.4,1025.2,-9.8,0.0,NW,0.6,Wanliu,64.22357135097383
33459,2016,12,24,2,90.0,107.0,24.0,81.0,1700.0,4.0,-2.4,1025.2,-9.5,0.0,NE,1.2,Wanliu,86.86994942605386
33460,2016,12,24,3,90.0,90.0,23.0,82.0,3100.0,5.0,-2.9,1025.4,-10.0,0.0,NE,1.3,Wanliu,69.89688183415777
33461,2016,12,24,4,82.0,98.0,26.0,81.0,3300.0,46.0,-3.1,1024.8,-10.7,0.0,NE,1.3,Wanliu,74.87840951388254
33462,2016,12,24,5,95.0,116.0,26.0,83.0,3300.0,6.0,-3.6,1024.7,-11.3,0.0,NE,1.6,Wanliu,90.40829717182055
33463,2016,12,24,6,94.0,128.0,28.0,82.0,3400.0,6.0,-3.8,1024.7,-11.3,0.0,NE,1.4,Wanliu,99.7663820376224
33464,2016,12,24,7,103.0,133.0,29.0,85.0,4000.0,6.0,-3.9,1025.2,-11.0,0.0,NE,1.2,Wanliu,100.59233309863673
33465,2016,12,24,8,96.0,118.0,34.0,84.0,3800.0,5.0,-3.8,1025.4,-11.1,0.0,NNE,1.4,Wanliu,88.71055704287096
33466,2016,12,24,9,87.0,103.0,37.0,82.0,3300.0,5.0,-3.2,1025.7,-11.0,0.0,NNE,0.9,Wanliu,78.26680016320086
33467,2016,12,24,10,93.0,94.0,46.0,85.0,3200.0,6.0,-1.9,1026.0,-10.7,0.0,NNW,1.1,Wanliu,74.52494310305066
33468,2016,12,24,11,87.0,105.0,50.0,83.0,2800.0,7.0,-0.8,1025.5,-10.5,0.0,N,1.4,Wanliu,82.97941933202695
33469,2016,12,24,12,85.0,101.0,42.0,82.0,2400.0,8.0,0.0,1025.1,-10.5,0.0,N,1.5,Wanliu,81.08699889889834
33470,2016,12,24,13,98.0,119.0,40.0,91.0,2400.0,9.0,0.7,1024.0,-9.9,0.0,NNE,1.4,Wanliu,95.62311912431397
33471,2016,12,24,14,129.0,171.0,37.0,116.0,3100.0,8.0,1.2,1023.5,-9.4,0.0,NNE,1.5,Wanliu,138.65319577365835
33472,2016,12,24,15,154.0,193.0,33.0,127.0,3300.0,7.0,1.6,1023.1,-8.8,0.0,NNE,1.6,Wanliu,157.6478701771068
33473,2016,12,24,16,169.0,235.0,31.0,131.0,3400.0,6.0,1.2,1023.2,-8.6,0.0,N,1.5,Wanliu,197.43437444167387
33474,2016,12,24,17,159.0,209.0,26.0,124.0,3000.0,4.0,-0.2,1023.8,-8.6,0.0,N,1.3,Wanliu,174.5715136079664
33475,2016,12,24,18,165.0,196.0,23.0,127.0,3400.0,4.0,-1.1,1024.0,-9.0,0.0,NNE,0.8,Wanliu,160.5532106014314
33476,2016,12,24,19,155.0,184.0,22.0,124.0,3500.0,4.0,-2.7,1024.3,-8.8,0.0,NE,0.8,Wanliu,149.0274455777704
33477,2016,12,24,20,156.0,200.0,20.0,122.0,3900.0,4.0,-4.0,1024.7,-8.3,0.0,NE,0.4,Wanliu,162.9192063816126
33478,2016,12,24,21,158.0,209.0,18.0,117.0,3900.0,4.0,-4.5,1025.1,-8.3,0.0,ENE,0.5,Wanliu,174.32170792604575
33479,2016,12,24,22,165.0,207.0,15.0,119.0,4300.0,4.0,-5.0,1025.4,-8.1,0.0,NNE,0.8,Wanliu,167.91270434144664
33480,2016,12,24,23,167.0,195.0,19.0,121.0,4400.0,4.0,-4.0,1025.3,-8.3,0.0,NNE,0.9,Wanliu,154.59165723236282
33481,2016,12,25,0,185.0,227.0,24.0,122.0,5100.0,5.0,-4.1,1024.8,-8.4,0.0,NE,0.8,Wanliu,183.463916097253
33482,2016,12,25,1,177.0,198.0,22.0,117.0,4800.0,4.0,-3.7,1024.5,-8.4,0.0,NNE,1.0,Wanliu,157.15661005231868
33483,2016,12,25,2,166.0,174.0,25.0,115.0,4600.0,4.0,-3.2,1024.7,-8.3,0.0,NE,1.4,Wanliu,137.84989463722656
33484,2016,12,25,3,161.0,172.0,26.0,111.0,3500.0,4.0,-4.0,1024.4,-8.3,0.0,NE,1.1,Wanliu,138.831213417832
33485,2016,12,25,4,169.0,177.0,20.0,110.0,3700.0,4.0,-4.3,1024.0,-8.2,0.0,NE,1.0,Wanliu,144.20572856954252
33486,2016,12,25,5,157.0,157.0,20.0,105.0,3300.0,4.0,-3.8,1023.7,-7.8,0.0,NE,1.0,Wanliu,128.55350246399334
33487,2016,12,25,6,146.0,155.0,24.0,105.0,3300.0,3.0,-2.5,1023.7,-7.8,0.0,NNE,1.0,Wanliu,125.05628888618739
33488,2016,12,25,7,146.0,160.0,27.0,107.0,3400.0,3.0,-2.2,1023.8,-7.7,0.0,NNE,1.4,Wanliu,128.28906043592573
33489,2016,12,25,8,148.0,167.0,26.0,111.0,3800.0,4.0,-2.5,1024.1,-8.4,0.0,NE,1.6,Wanliu,132.81389979932797
33490,2016,12,25,9,129.0,129.0,27.0,104.0,2700.0,3.0,-1.9,1024.5,-8.0,0.0,NNE,1.3,Wanliu,103.1157947812618
33491,2016,12,25,10,130.0,130.0,31.0,100.0,2600.0,4.0,-1.2,1024.7,-8.0,0.0,NE,1.2,Wanliu,104.1038505966251
33492,2016,12,25,11,128.0,142.0,36.0,99.0,2600.0,5.0,-0.1,1024.4,-7.8,0.0,NNE,0.9,Wanliu,114.16423035639889
33493,2016,12,25,12,126.0,126.0,36.0,97.0,2500.0,6.0,0.4,1023.4,-8.1,0.0,N,1.4,Wanliu,100.93201539354791
33494,2016,12,25,13,124.0,124.0,36.0,100.0,2300.0,6.0,0.7,1022.4,-8.0,0.0,NNE,1.3,Wanliu,99.14318303994258
33495,2016,12,25,14,130.0,133.0,39.0,104.0,2400.0,6.0,1.1,1021.6,-7.9,0.0,NNE,1.2,Wanliu,106.79767370104837
33496,2016,12,25,15,129.0,131.0,44.0,104.0,2500.0,6.0,1.5,1021.2,-7.8,0.0,ENE,0.8,Wanliu,106.39497825164493
33497,2016,12,25,16,129.0,140.0,43.0,103.0,2300.0,6.0,1.6,1021.5,-7.7,0.0,N,0.6,Wanliu,112.91190246442373
33498,2016,12,25,17,126.0,150.0,38.0,106.0,2300.0,4.0,-0.4,1021.4,-7.9,0.0,SW,0.0,Wanliu,120.01998461664706
33499,2016,12,25,18,129.0,145.0,30.0,109.0,2500.0,3.0,-2.2,1022.0,-7.5,0.0,N,0.7,Wanliu,115.89803716333464
33500,2016,12,25,19,142.0,180.0,35.0,112.0,3000.0,3.0,-0.9,1022.5,-6.3,0.0,NNE,0.8,Wanliu,146.75675669629078
33501,2016,12,25,20,160.0,211.0,37.0,116.0,3500.0,4.0,-0.8,1022.8,-5.4,0.0,NNE,0.9,Wanliu,174.23312984789294
33502,2016,12,25,21,176.0,208.0,46.0,117.0,3800.0,5.0,0.5,1023.1,-5.9,0.0,NNE,1.0,Wanliu,170.83386430204467
33503,2016,12,25,22,175.0,196.0,55.0,116.0,3800.0,4.0,0.7,1023.5,-6.0,0.0,N,1.2,Wanliu,161.262467372998
33504,2016,12,25,23,180.0,193.0,56.0,112.0,3500.0,5.0,0.6,1023.6,-5.9,0.0,NE,0.6,Wanliu,157.4957761699019
33505,2016,12,26,0,167.0,167.0,51.0,107.0,3100.0,4.0,0.2,1023.8,-6.2,0.0,NE,0.5,Wanliu,135.79288229561732
33506,2016,12,26,1,156.0,158.0,49.0,107.0,3300.0,4.0,0.6,1023.5,-6.3,0.0,NE,1.2,Wanliu,128.08800894424107
33507,2016,12,26,2,163.0,163.0,50.0,113.0,3600.0,4.0,0.6,1023.8,-6.3,0.0,NE,1.5,Wanliu,134.42202260991058
33508,2016,12,26,3,154.0,156.0,50.0,110.0,3100.0,3.0,0.9,1023.8,-6.7,0.0,NNE,1.3,Wanliu,128.01658903679518
33509,2016,12,26,4,106.0,106.0,46.0,88.0,2500.0,6.0,3.1,1023.9,-9.9,0.0,NNE,2.4,Wanliu,85.5996463195203
33510,2016,12,26,5,20.0,20.0,30.0,31.0,700.0,29.0,3.3,1023.9,-9.0,0.0,N,2.9,Wanliu,24.716010399039227
33511,2016,12,26,6,21.0,21.0,23.0,20.0,500.0,46.0,3.1,1024.5,-8.9,0.0,N,2.1,Wanliu,21.958994700358055
33512,2016,12,26,7,23.0,23.0,22.0,39.0,700.0,28.0,2.4,1024.6,-9.5,0.0,NNE,2.1,Wanliu,23.14455841352118
33513,2016,12,26,8,23.0,23.0,20.0,51.0,900.0,15.0,2.3,1025.2,-9.9,0.0,NNE,1.8,Wanliu,23.86534366175112
33514,2016,12,26,9,25.0,25.0,22.0,58.0,900.0,11.0,2.8,1026.6,-10.1,0.0,NNE,1.6,Wanliu,24.53965285671753
33515,2016,12,26,10,18.0,18.0,22.0,49.0,900.0,26.0,3.3,1027.3,-11.1,0.0,NNE,1.5,Wanliu,20.951990506144966
33516,2016,12,26,11,18.0,18.0,21.0,40.0,700.0,37.0,3.7,1027.1,-11.5,0.0,NNE,2.1,Wanliu,20.20185302005632
33517,2016,12,26,12,22.0,22.0,18.0,33.0,600.0,47.0,4.3,1026.5,-12.2,0.0,NNE,2.4,Wanliu,21.189248379028093
33518,2016,12,26,13,14.0,14.0,13.0,24.0,400.0,60.0,5.2,1025.4,-13.3,0.0,NNE,2.3,Wanliu,13.812173999068548
33519,2016,12,26,14,12.0,12.0,9.0,19.0,300.0,66.0,4.9,1024.5,-14.0,0.0,NE,3.3,Wanliu,10.246825223002318
33520,2016,12,26,15,13.0,13.0,8.0,23.0,400.0,62.0,4.2,1025.0,-15.1,0.0,NNE,2.8,Wanliu,12.812305223127723
33521,2016,12,26,16,11.0,18.0,9.0,30.0,400.0,56.0,3.8,1025.3,-16.0,0.0,NE,2.3,Wanliu,14.38270937721667
33522,2016,12,26,17,13.0,40.0,8.0,49.0,600.0,36.0,2.2,1025.7,-16.3,0.0,NE,1.7,Wanliu,28.236910793562167
33523,2016,12,26,18,11.0,29.0,9.0,66.0,700.0,20.0,0.1,1026.3,-15.5,0.0,NE,1.2,Wanliu,25.17116047279925
33524,2016,12,26,19,14.0,16.0,8.0,66.0,600.0,19.0,-1.2,1027.1,-18.3,0.0,NNE,0.7,Wanliu,18.095653966154785
33525,2016,12,26,20,14.0,14.0,6.0,67.0,600.0,16.0,-1.2,1027.1,-18.3,0.0,ESE,0.5,Wanliu,17.992526041018536
33526,2016,12,26,21,10.0,16.0,6.0,71.0,700.0,13.0,-2.1,1027.3,-17.0,0.0,NNE,0.9,Wanliu,20.741240715139938
33527,2016,12,26,22,17.0,17.0,7.0,62.0,500.0,22.0,-2.1,1027.8,-19.5,0.0,ENE,0.9,Wanliu,16.466265276038612
33528,2016,12,26,23,9.0,10.0,6.0,50.0,500.0,31.0,-2.8,1028.2,-19.2,0.0,NE,0.4,Wanliu,13.922685466739665
33529,2016,12,27,0,9.0,18.0,6.0,56.0,500.0,24.0,-4.5,1028.3,-17.3,0.0,NNE,1.2,Wanliu,16.896950610700074
33530,2016,12,27,1,23.0,23.0,6.0,70.0,700.0,9.0,-4.6,1028.4,-18.1,0.0,NNE,1.0,Wanliu,23.624707877682127
33531,2016,12,27,2,18.0,27.0,7.0,73.0,800.0,7.0,-4.9,1028.5,-15.0,0.0,NNE,0.3,Wanliu,26.95921974104599
33532,2016,12,27,3,21.0,38.0,6.0,73.0,800.0,4.0,-4.8,1029.0,-16.7,0.0,NE,1.5,Wanliu,32.52970486660845
33533,2016,12,27,4,17.0,25.0,7.0,71.0,1200.0,3.0,-4.3,1028.9,-17.8,0.0,NNE,1.0,Wanliu,30.18151528594742
33534,2016,12,27,5,14.0,17.0,8.0,70.0,1100.0,4.0,-4.8,1029.2,-17.3,0.0,NNE,1.1,Wanliu,24.182517357770067
33535,2016,12,27,6,19.0,45.0,11.0,71.0,1300.0,4.0,-3.5,1029.7,-14.9,0.0,NE,1.7,Wanliu,42.447171825390456
33536,2016,12,27,7,,,,,,,-3.7,1030.0,-14.8,0.0,NNW,1.4,Wanliu,42.447171825390456
33537,2016,12,27,8,26.0,58.0,15.0,73.0,1800.0,4.0,-4.8,1031.0,-14.1,0.0,N,0.9,Wanliu,52.36719720981424
33538,2016,12,27,9,24.0,24.0,17.0,63.0,1500.0,10.0,-3.0,1031.8,-14.7,0.0,NNE,0.9,Wanliu,25.56933079413667
33539,2016,12,27,10,18.0,20.0,14.0,36.0,900.0,34.0,-0.1,1032.1,-16.0,0.0,NNW,1.8,Wanliu,23.433409878744058
33540,2016,12,27,11,10.0,10.0,7.0,19.0,500.0,51.0,0.4,1031.4,-16.5,0.0,NNE,2.7,Wanliu,13.599997354026314
33541,2016,12,27,12,16.0,16.0,6.0,15.0,400.0,56.0,1.4,1030.5,-16.5,0.0,N,2.6,Wanliu,13.197217574959097
33542,2016,12,27,13,10.0,14.0,5.0,14.0,400.0,59.0,2.1,1029.2,-16.4,0.0,NE,2.4,Wanliu,12.413528192577914
33543,2016,12,27,14,17.0,48.0,5.0,14.0,400.0,62.0,3.1,1028.0,-17.2,0.0,NE,1.6,Wanliu,22.02803384877806
33544,2016,12,27,15,,,,,,,3.9,1027.3,-17.1,0.0,NE,1.0,Wanliu,22.02803384877806
33545,2016,12,27,16,3.0,38.0,119.0,26.0,400.0,193.0,3.5,1027.0,-16.3,0.0,WSW,1.0,Wanliu,53.62148955582272
33546,2016,12,27,17,27.0,112.0,10.0,60.0,900.0,27.0,0.7,1026.9,-12.7,0.0,SW,2.5,Wanliu,76.88629823923317
33547,2016,12,27,18,74.0,97.0,15.0,86.0,1500.0,12.0,-0.1,1026.7,-12.4,0.0,SW,2.3,Wanliu,78.08886403093113
33548,2016,12,27,19,76.0,146.0,14.0,80.0,1300.0,13.0,-0.7,1026.9,-9.4,0.0,SW,2.8,Wanliu,110.74012034394319
33549,2016,12,27,20,123.0,136.0,11.0,74.0,1500.0,16.0,-1.5,1027.1,-8.3,0.0,SW,2.3,Wanliu,118.08267439755585
33550,2016,12,27,21,112.0,135.0,13.0,70.0,1400.0,19.0,-1.6,1027.0,-7.5,0.0,SSW,3.4,Wanliu,113.1533294899099
33551,2016,12,27,22,117.0,141.0,10.0,58.0,1300.0,29.0,-1.8,1026.8,-6.6,0.0,SSW,3.4,Wanliu,121.91106421370881
33552,2016,12,27,23,136.0,142.0,8.0,65.0,1400.0,17.0,-2.8,1026.4,-6.1,0.0,SW,2.3,Wanliu,127.19208265859535
33553,2016,12,28,0,150.0,154.0,7.0,71.0,1500.0,9.0,-2.3,1026.0,-6.0,0.0,SSW,2.4,Wanliu,141.05622384542218
33554,2016,12,28,1,164.0,164.0,7.0,76.0,1800.0,3.0,-2.7,1025.4,-5.3,0.0,SSW,2.3,Wanliu,160.3710655463863
33555,2016,12,28,2,162.0,162.0,7.0,76.0,1900.0,2.0,-3.7,1025.3,-5.9,0.0,WSW,1.4,Wanliu,161.41716892284484
33556,2016,12,28,3,163.0,163.0,6.0,73.0,1900.0,2.0,-4.3,1025.3,-5.8,0.0,WSW,1.1,Wanliu,166.314338280043
33557,2016,12,28,4,177.0,177.0,6.0,72.0,2000.0,2.0,-4.4,1024.8,-5.9,0.0,WSW,0.5,Wanliu,185.44747122993738
33558,2016,12,28,5,165.0,165.0,5.0,68.0,2000.0,2.0,-5.8,1024.5,-7.2,0.0,NW,0.2,Wanliu,176.38545793045745
33559,2016,12,28,6,128.0,148.0,5.0,67.0,2100.0,2.0,-6.6,1024.4,-8.7,0.0,N,0.7,Wanliu,158.91404051476468
33560,2016,12,28,7,122.0,122.0,7.0,77.0,3100.0,2.0,-6.5,1025.1,-9.9,0.0,NE,1.0,Wanliu,113.95006063456471
33561,2016,12,28,8,102.0,147.0,9.0,74.0,3200.0,2.0,-7.2,1025.8,-10.5,0.0,NE,0.5,Wanliu,140.8298545606961
33562,2016,12,28,9,88.0,88.0,19.0,65.0,2200.0,4.0,-4.3,1026.3,-11.8,0.0,NNW,1.5,Wanliu,78.27224174335839
33563,2016,12,28,10,41.0,41.0,24.0,49.0,1300.0,22.0,-0.1,1026.9,-15.2,0.0,N,2.4,Wanliu,38.428763271981
33564,2016,12,28,11,15.0,15.0,10.0,24.0,500.0,57.0,0.8,1027.3,-17.5,0.0,N,3.6,Wanliu,15.808678370505675
33565,2016,12,28,12,10.0,10.0,7.0,20.0,400.0,63.0,1.7,1026.9,-17.8,0.0,N,2.5,Wanliu,11.758456204096873
33566,2016,12,28,13,8.0,16.0,6.0,18.0,400.0,67.0,2.8,1026.4,-18.6,0.0,N,3.8,Wanliu,13.413216085211147
33567,2016,12,28,14,9.0,28.0,7.0,20.0,400.0,65.0,1.8,1026.6,-18.8,0.0,N,3.2,Wanliu,17.24038949059569
33568,2016,12,28,15,9.0,16.0,7.0,21.0,400.0,62.0,1.5,1026.6,-18.5,0.0,NNE,2.6,Wanliu,13.632262193896437
33569,2016,12,28,16,12.0,26.0,7.0,22.0,400.0,60.0,1.6,1026.7,-19.6,0.0,NNW,3.2,Wanliu,16.72986378061347
33570,2016,12,28,17,8.0,18.0,6.0,22.0,400.0,58.0,0.7,1027.5,-19.8,0.0,NNW,3.1,Wanliu,14.215704201085131
33571,2016,12,28,18,8.0,33.0,7.0,25.0,400.0,51.0,0.0,1028.8,-19.8,0.0,NNW,3.3,Wanliu,18.96620250196453
33572,2016,12,28,19,5.0,22.0,7.0,26.0,400.0,52.0,-0.7,1029.8,-18.8,0.0,N,2.3,Wanliu,15.592510429708852
33573,2016,12,28,20,10.0,24.0,8.0,40.0,600.0,33.0,-1.6,1030.5,-19.1,0.0,NNE,1.9,Wanliu,21.572846126873564
33574,2016,12,28,21,9.0,9.0,9.0,40.0,600.0,35.0,-2.1,1030.8,-18.6,0.0,NNE,2.0,Wanliu,14.656811264320993
33575,2016,12,28,22,13.0,17.0,10.0,44.0,700.0,30.0,-2.6,1031.0,-18.6,0.0,N,1.5,Wanliu,19.68058344756284
33576,2016,12,28,23,14.0,29.0,12.0,56.0,800.0,14.0,-3.5,1031.6,-17.9,0.0,NE,1.4,Wanliu,26.667277338907063
33577,2016,12,29,0,15.0,16.0,12.0,55.0,900.0,14.0,-5.6,1031.7,-16.2,0.0,NNW,0.7,Wanliu,20.656366618078202
33578,2016,12,29,1,18.0,27.0,11.0,48.0,900.0,20.0,-7.1,1031.7,-15.3,0.0,WSW,0.5,Wanliu,27.714537038814115
33579,2016,12,29,2,16.0,16.0,11.0,53.0,1000.0,13.0,-7.3,1031.4,-16.2,0.0,NE,1.0,Wanliu,21.58250318458294
33580,2016,12,29,3,13.0,21.0,12.0,57.0,900.0,10.0,-7.3,1031.7,-17.0,0.0,SW,0.8,Wanliu,23.52433507706285
33581,2016,12,29,4,14.0,20.0,11.0,63.0,800.0,5.0,-5.7,1030.9,-17.8,0.0,NNE,1.5,Wanliu,22.06782680322386
33582,2016,12,29,5,12.0,12.0,10.0,59.0,1000.0,8.0,-6.7,1030.7,-18.4,0.0,E,0.6,Wanliu,19.479504068215206
33583,2016,12,29,6,13.0,18.0,11.0,52.0,800.0,18.0,-5.7,1030.6,-18.1,0.0,NE,1.4,Wanliu,21.10904400113737
33584,2016,12,29,7,14.0,30.0,12.0,55.0,800.0,15.0,-4.5,1030.8,-19.1,0.0,N,1.4,Wanliu,27.25864517069533
33585,2016,12,29,8,14.0,42.0,12.0,65.0,1100.0,5.0,-7.0,1031.5,-17.0,0.0,WSW,0.9,Wanliu,38.35087143549354
33586,2016,12,29,9,19.0,19.0,13.0,63.0,1100.0,8.0,-5.9,1031.4,-16.8,0.0,N,0.7,Wanliu,23.311543632668524
33587,2016,12,29,10,16.0,22.0,13.0,55.0,1000.0,19.0,-1.4,1031.8,-18.9,0.0,SW,0.4,Wanliu,24.77694674801934
33588,2016,12,29,11,18.0,40.0,13.0,54.0,1000.0,25.0,-0.4,1030.9,-17.6,0.0,SSW,1.2,Wanliu,36.352870868399876
33589,2016,12,29,12,34.0,50.0,15.0,51.0,1000.0,31.0,0.3,1029.8,-18.0,0.0,SW,2.0,Wanliu,42.761892478904876
33590,2016,12,29,13,52.0,76.0,18.0,46.0,1000.0,43.0,1.6,1028.5,-15.9,0.0,SSW,1.7,Wanliu,60.33173247133692
33591,2016,12,29,14,54.0,79.0,16.0,50.0,1000.0,42.0,2.4,1027.9,-16.7,0.0,SSW,2.4,Wanliu,61.810422304337536
33592,2016,12,29,15,54.0,78.0,17.0,57.0,1200.0,37.0,2.6,1027.3,-16.0,0.0,SSW,2.0,Wanliu,64.93718415602105
33593,2016,12,29,16,63.0,86.0,19.0,61.0,1100.0,32.0,1.5,1027.0,-15.5,0.0,SSW,2.0,Wanliu,66.22628325037539
33594,2016,12,29,17,66.0,66.0,17.0,69.0,1200.0,19.0,-0.1,1026.8,-16.5,0.0,SSW,2.3,Wanliu,53.724959588579424
33595,2016,12,29,18,66.0,102.0,16.0,78.0,1300.0,8.0,-1.0,1026.9,-15.6,0.0,SW,2.3,Wanliu,78.99029415898877
33596,2016,12,29,19,85.0,119.0,19.0,87.0,1600.0,4.0,-1.4,1027.1,-15.3,0.0,SW,2.1,Wanliu,94.61637916713737
33597,2016,12,29,20,101.0,135.0,19.0,88.0,1700.0,4.0,-3.2,1027.2,-14.6,0.0,SW,1.7,Wanliu,109.3629965659852
33598,2016,12,29,21,140.0,191.0,18.0,91.0,2100.0,4.0,-2.9,1027.2,-12.9,0.0,SSW,1.6,Wanliu,169.34820844541133
33599,2016,12,29,22,202.0,262.0,18.0,96.0,2600.0,4.0,-3.4,1026.9,-11.4,0.0,WSW,1.3,Wanliu,249.32927710160988
33600,2016,12,29,23,,,,,,,-5.7,1026.9,-11.0,0.0,W,1.1,Wanliu,249.32927710160988
33601,2016,12,30,0,311.0,358.0,13.0,102.0,3500.0,4.0,-6.8,1026.9,-11.0,0.0,WSW,0.9,Wanliu,355.88869752788696
33602,2016,12,30,1,330.0,330.0,11.0,101.0,3700.0,4.0,-7.4,1026.4,-10.9,0.0,N,0.6,Wanliu,332.7649041375777
33603,2016,12,30,2,218.0,218.0,14.0,90.0,3700.0,3.0,-6.1,1026.2,-13.9,0.0,NNE,1.0,Wanliu,203.4026622514005
33604,2016,12,30,3,,,,,,,-7.2,1025.8,-13.7,0.0,NE,0.6,Wanliu,203.4026622514005
33605,2016,12,30,4,96.0,109.0,19.0,80.0,3300.0,,-8.2,1025.4,-13.1,0.0,SW,0.2,Wanliu,86.90756510666175
33606,2016,12,30,5,,,,,,,-9.2,1024.8,-13.0,0.0,NW,0.3,Wanliu,86.90756510666175
33607,2016,12,30,6,105.0,124.0,18.0,102.0,3400.0,4.0,-8.2,1024.7,-12.5,0.0,NE,0.7,Wanliu,98.00847942841267
33608,2016,12,30,7,116.0,139.0,19.0,113.0,4100.0,5.0,-8.2,1024.7,-13.2,0.0,ENE,0.6,Wanliu,107.55781640271908
33609,2016,12,30,8,,,,,,,-9.5,1025.3,-13.1,0.0,SW,0.0,Wanliu,107.55781640271908
33610,2016,12,30,9,115.0,141.0,28.0,117.0,3800.0,5.0,-6.2,1025.4,-11.9,0.0,NNE,1.5,Wanliu,111.90826511198125
33611,2016,12,30,10,106.0,106.0,37.0,100.0,2800.0,7.0,-3.3,1025.6,-14.1,0.0,NE,1.9,Wanliu,85.26096206444298
33612,2016,12,30,11,,,,,,,-2.6,1025.0,-14.1,0.0,NE,1.6,Wanliu,85.26096206444298
33613,2016,12,30,12,86.0,95.0,24.0,89.0,2000.0,13.0,-1.2,1023.6,-13.1,0.0,NE,0.9,Wanliu,77.25696867630484
33614,2016,12,30,13,103.0,125.0,24.0,97.0,2000.0,13.0,-0.1,1022.4,-13.4,0.0,NNE,0.9,Wanliu,100.01395361823204
33615,2016,12,30,14,112.0,142.0,25.0,104.0,2100.0,13.0,1.4,1021.8,-13.9,0.0,WSW,0.5,Wanliu,112.91644685856349
33616,2016,12,30,15,137.0,167.0,25.0,123.0,2500.0,10.0,1.7,1021.5,-12.9,0.0,W,1.2,Wanliu,133.13161726010395
33617,2016,12,30,16,172.0,244.0,23.0,155.0,3400.0,7.0,1.3,1021.3,-11.2,0.0,W,0.8,Wanliu,201.68331157395514
33618,2016,12,30,17,250.0,293.0,18.0,183.0,4100.0,5.0,-1.3,1021.2,-10.9,0.0,W,0.8,Wanliu,227.5818945809557
33619,2016,12,30,18,296.0,388.0,15.0,182.0,4300.0,5.0,-2.8,1021.8,-9.1,0.0,WSW,0.9,Wanliu,299.7317122749721
